Data,Area,Empresa,CNPJ,Princípio_ativo,Nome_do_produto,Numero_do_processo,Validade,Petição,Expediente,Numero_do_registro,Prazo_de_validade,Apresentacao,Situacao,Tipo_de_peticao,Categoria_regulatória,Clone,Classe_terapêutica,Data_de_protocolo,Tempo_para_publicação,Tempo_de_fila,Comentarios
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.007-2,24 Meses,20 MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.008-0,24 Meses,40 MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.009-9,24 Meses,40 MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.010-2,24 Meses,40 MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.011-0,24 Meses,40 MG COM REV CT BL AL AL X 40,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.012-9,24 Meses,40 MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.013-7,24 Meses,40 MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA,HIPOXOMIL,25351.065517/2022-17,05/2030,10507 SIMILAR - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1015838/24-3,1.1819.0445.014-5,24 Meses,40 MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Similar,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907355/24-8 - 25351.311870/2014-05)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.001-1,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 10",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.002-1,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 20",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.003-8,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.004-6,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.005-4,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 100 (EMB FRAC)",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.006-2,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 200",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.007-0,24 Meses,"(20 + 12,5) MG COM REV CT BL AL AL X 500",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.008-9,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 10",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.009-7,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 20",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.010-0,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 30",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.011-9,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 60",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.012-7,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 100 (EMB FRAC)",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.013-5,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 200",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.014-3,24 Meses,"(40 + 12,5) MG COM REV CT BL AL AL X 500",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.015-1,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 10,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.016-1,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 20,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.017-8,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 30,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.018-6,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 60,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.019-4,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 100 (EMB FRAC),Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.020-8,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 200,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,MULTILAB INDUSTRIA E COMERCIO DE PRODUTOS FARMACEUTICOS LTDA,92265552000905,OLMESARTANA MEDOXOMILA + HIDROCLOROTIAZIDA,,25351.065534/2022-46,05/2030,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,1016004/24-3,1.1819.0452.021-6,24 Meses,(40 + 25) MG COM REV CT BL AL AL X 500,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11858 - RDC 73/2016 - GENÉRICO - Exclusão não crítica de testes ou métodos -
0907357/24-4 - 25351.118760/2014-14)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.001-4,24 Meses,"2,5 MG COM CT BL PVC/OPA/AL/PVC X 7",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.002-2,24 Meses,"2,5 MG COM CT BL PVC/OPA/AL/PVC X 14 - 02",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.003-0,24 Meses,"2,5 MG COM CT BL PVC/OPA/AL/PVC X 28 - 03",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.004-9,24 Meses,"2,5 MG COM CT BL PVC/OPA/AL/PVC X 56 - 04",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.005-7,24 Meses,"2,5 MG COM CT BL PVC/OPA/AL/PVC X 60 - 05",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.006-5,24 Meses,"2,5 MG COM CT BL PVC/OPA/AL/PVC X 500",Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.007-3,24 Meses,5 MG COM CT BL PVC/OPA/AL/PVC X 7,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.008-1,24 Meses,5 MG COM CT BL PVC/OPA/AL/PVC X 14 - 08,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.009-1,24 Meses,5 MG COM CT BL PVC/OPA/AL/PVC X 28 - 09,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.010-3,24 Meses,5 MG COM CT BL PVC/OPA/AL/PVC X 56 - 10,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.011-1,24 Meses,5 MG COM CT BL PVC/OPA/AL/PVC X 60 - 11,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.012-1,24 Meses,5 MG COM CT BL PVC/OPA/AL/PVC X 500,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.013-8,24 Meses,10 MG COM CT BL PVC/OPA/AL/PVC X 7,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.014-6,24 Meses,10 MG COM CT BL PVC/OPA/AL/PVC X 14 - 14,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.015-4,24 Meses,10 MG COM CT BL PVC/OPA/AL/PVC X 28 - 15,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.016-2,24 Meses,10 MG COM CT BL PVC/OPA/AL/PVC X 56 - 16,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.017-0,24 Meses,10 MG COM CT BL PVC/OPA/AL/PVC X 60 - 17,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,olanzapina,,25351.406056/2018-52,11/2028,10506 GENÉRICO - MODIFICAÇÃO PÓS-REGISTRO - CLONE,0712922/23-0,1.4107.0617.018-9,24 Meses,10 MG COM CT BL PVC/OPA/AL/PVC X 500,Indeferido,Pós-registro,Genérico,Sim,,,,,"Informações do matriz: (11723 - RDC 73/2016 - GENÉRICO - Inclusão de novo DIFA sem CADIFA - 0608762/23-
1 - 25351.318731/2011-52)"
9/9/2024,GGMED,PHARLAB INDÚSTRIA FARMACÊUTICA S.A.,02501297000102,ACIDO ACETILSALICILICO,,25351.962074/2024-68,09/2034,155 GENERICO - REGISTRO DE MEDICAMENTO,0126226/24-2,,,100 MG COM REV LIB RETARD CT BL AL AL X 30,Indeferido,Registro,Genérico,Sim,,,,,
